33_1708_0,-7667046545076352431685632.000000
33_1714_0,-12305854264559513494355968.000000
33_1715_0,-4070469990271968509689856.000000
33_1716_0,-7667046545076352431685632.000000
33_1717_0,-379462203696119931731968.000000
33_1718_0,-4096843160925080349835264.000000
33_1719_0,-5382579560144840773599232.000000
33_1720_0,732281202063687605551104.000000
33_1721_0,-1077207971177995828199424.000000
33_1722_0,-3784178876610569199157248.000000
33_1723_0,-7667046545076352431685632.000000
33_1806_0,-4437166486547620564041728.000000
33_1965_0,-5377148732459001342590976.000000
33_2157_0,-7901893523122617130680320.000000
341_1489_1,2198159003147291756331008.000000
342_1492_1,1735375912396278294642688.000000
343_1500_1,-8536821215552286129913856.000000
343_1501_0,-3587556701101878291726336.000000
343_1557_0,-5177225673856089552060416.000000
343_1593_0,-2274487982088579239116800.000000
343_1618_0,-11177350268422492944072704.000000
343_1623_0,-4582093606086326142107648.000000
343_1656_0,-11233525155244144884449280.000000
343_1666_0,-1224346100544073443049472.000000
343_1668_0,-1883634732469666348793856.000000
343_1669_0,-11233525155244144884449280.000000
343_1670_0,-1883634732469666348793856.000000
343_1709_0,-7949808282997314954461184.000000
343_1711_0,-4069368417830069870788608.000000
343_1735_0,-13737473774348806918242304.000000
343_1736_0,-7169966700270260536213504.000000
343_1743_0,-3064390263139242482860032.000000
343_1744_0,-7555041681593950239981568.000000
343_1814_0,-1883634732469666348793856.000000
343_1818_0,-8262539296590165738258432.000000
343_1956_0,-14414206070479719569031168.000000
343_1962_0,-1883634732469666348793856.000000
343_1987_0,-2312391454106980542578688.000000
343_2018_0,-14429916316310729224355840.000000
343_2073_0,-11351661384101288090796032.000000
343_2094_0,-11233525155244144884449280.000000
343_2140_0,-5980090581353806769946624.000000
345_1093_0,-3151519932756283849965568.000000
345_1099_0,-184260592307145835282432.000000
345_1163_0,-3415854499406575581528064.000000
345_1192_1,-1189172758348906633363456.000000
345_1197_0,-9167452331106809451380736.000000
345_1254_0,-6468909310452688865984512.000000
345_1355_0,-402530332495934946017280.000000
345_1562_0,-2443073718141467077115904.000000
345_1566_0,-7766436991606285158842368.000000
345_1567_0,-13727708940077105957306368.000000
345_1571_0,-4294510867107855936258048.000000
345_1895_0,-6692461653612775669235712.000000
346_1500_0,-6703386401786281288794112.000000
346_1501_1,381375879829420173688832.000000
346_1557_0,167638655309840795041792.000000
346_1593_0,-4349289586680407470899200.000000
346_1664_0,-9345971844828565405171712.000000
346_1668_0,-4711166767551532656230400.000000
346_1670_0,-10221403752299479418535936.000000
346_1691_0,-7866759641912342879404032.000000
346_1743_0,-10479114251396687733981184.000000
346_1744_0,-9776906875163062319448064.000000
346_1818_0,-12605445060727134683660288.000000
346_1956_0,-9776906875163062319448064.000000
346_2048_0,41216445871032469815296.000000
346_2100_0,-6530113883373426316410880.000000
346_2140_0,-7964162386202345135407104.000000
347_1438_0,-611015166665009257250816.000000
347_1518_1,-4871915075381725839228928.000000
348_1520_0,-11099968388982296838930432.000000
348_1523_1,-3198364259154213321310208.000000
349_1320_0,-9964092106381634190704640.000000
349_1490_1,-2393069124580218075348992.000000
349_1491_0,-3892608498006915700228096.000000
349_1622_0,-1687259526229938684297216.000000
349_1633_0,-9964092106381634190704640.000000
349_2016_0,-3224105745143281775280128.000000
349_2050_0,-5165322406895055066365952.000000
349_2055_0,-3076752938823943580549120.000000
34_1280_1,-3030678944282548038008832.000000
34_2126_0,-6384537587623843296444416.000000
34_2129_0,-4198803902263439506014208.000000
350_2128_1,-2796754684033463660576768.000000
351_1496_0,-5383437864819023117549568.000000
351_1497_0,-8028681644845699765895168.000000
351_1526_1,2917371114918227845578752.000000
351_1528_0,-13737473774348806918242304.000000
351_1541_0,-946586172303812908285952.000000
351_1655_0,-11351661384101288090796032.000000
351_1656_0,-2018589253310860832538624.000000
351_1711_0,-2477533002448586804297728.000000
351_1712_0,-6703386401786281288794112.000000
351_1713_0,-8509727629485557246066688.000000
351_1735_0,-3052627342954324174045184.000000
351_1736_0,-3052627342954324174045184.000000
351_1814_0,-2477533002448586804297728.000000
351_1873_0,-7784218285729840887758848.000000
351_1874_0,-9792102537120603785134080.000000
351_1875_0,-5771076872065466731855872.000000
351_1926_0,-4319478370075131846328320.000000
351_1928_0,-2885166645874785716797440.000000
351_1962_0,-5555239339102809654034432.000000
351_2008_0,-8889120087146684542353408.000000
351_2073_0,-2535106385474837620457472.000000
352_1188_0,-14012706460175342241841152.000000
352_1189_0,-5583088186548542922293248.000000
352_1227_0,-14012706460175342241841152.000000
352_1285_0,-14012706460175342241841152.000000
352_1287_1,5215422739806761468821504.000000
352_1325_0,-5095622819049588108820480.000000
352_1515_0,4504249628639945996369920.000000
352_1518_0,-7620814234790564162699264.000000
352_1584_0,-1557343349877139751043072.000000
353_1128_0,-12750670437946507120345088.000000
353_1134_0,-12750670437946507120345088.000000
353_1141_0,-12750670437946507120345088.000000
353_1153_0,-12750670437946507120345088.000000
353_1154_0,-12750670437946507120345088.000000
353_1156_0,-12750670437946507120345088.000000
353_1240_0,-12750670437946507120345088.000000
353_1241_0,-12750670437946507120345088.000000
353_1242_0,-12750670437946507120345088.000000
353_1375_1,-8743180423915040086687744.000000
353_1651_0,-8783632888497132753911808.000000
354_1188_0,-9266761793237128392474624.000000
354_1189_0,-14012706460175342241841152.000000
354_1204_0,-10762994801733301415444480.000000
354_1227_0,-12404105866573026215067648.000000
354_1230_0,-8262539296590165738258432.000000
354_1237_0,-611802738205532650209280.000000
354_1275_0,-5369307996233546986422272.000000
354_1285_0,-5337944386552777697918976.000000
354_1287_0,-8323351931939396658397184.000000
354_1325_0,628390335483263502516224.000000
354_1438_0,-9589445519045915777695744.000000
354_1515_1,-6731956467932868366041088.000000
354_1518_0,-5482856994133745023844352.000000
354_1584_0,-7449764125181131102355456.000000
355_1324_0,-3673922824163767594516480.000000
355_1358_1,6815140581012427377737728.000000
355_1466_0,-7170726804886245257248768.000000
355_1549_0,-11099968388982296838930432.000000
355_1564_0,-13285702074342701166231552.000000
356_1927_0,-4456199457650243719397376.000000
356_1942_1,-14414206070479719569031168.000000
356_1943_0,-9796878972754524333146112.000000
357_1927_0,-510266931895729278418944.000000
357_1942_0,-350965656551148333563904.000000
357_1943_1,977691915560032244072448.000000
358_1514_1,513393425145282827386880.000000
358_1935_0,-4965893269039701578219520.000000
358_2068_0,-10014451661251237057134592.000000
359_1247_1,7885968554376576058261504.000000
35_1118_1,7458136545642453405794304.000000
360_1128_0,-12824126772834780969959424.000000
360_1134_0,-12824126772834780969959424.000000
360_1141_0,-14932478578754991339601920.000000
360_1153_0,-12824126772834780969959424.000000
360_1154_0,-14932478578754991339601920.000000
360_1156_0,-14932478578754991339601920.000000
360_1202_0,1851812688864742448562176.000000
360_1240_0,-12824126772834780969959424.000000
360_1241_0,-12824126772834780969959424.000000
360_1242_0,-12824126772834780969959424.000000
360_1379_0,-2110144721730933002076160.000000
360_1389_0,-7798520952301134601519104.000000
360_1390_1,-13310499083941716827308032.000000
360_1651_0,-8012846147934913415872512.000000
361_1328_0,-4711166767551532656230400.000000
361_1342_0,-4711166767551532656230400.000000
361_1437_0,-949047507140151902994432.000000
361_1440_1,768119926633451749376000.000000
362_1553_0,-2463379066958944569131008.000000
362_1555_0,-2463379066958944569131008.000000
362_1559_1,-2388810533285779872940032.000000
362_1560_0,-10143267442954587730870272.000000
363_1702_1,-1030798363499662017560576.000000
364_1320_0,-1537758826189386965581824.000000
364_1490_0,-2046829779825249619017728.000000
364_1491_1,-3432456914359734518153216.000000
364_1622_0,-7035062683855351348985856.000000
364_1633_0,-2046829779825249619017728.000000
364_2050_0,-4232563465185652872577024.000000
365_1142_0,-5974980716197114038714368.000000
365_1146_0,-5415143894058960364240896.000000
365_1234_0,-4582093606086326142107648.000000
365_1255_0,-14012706460175342241841152.000000
365_1274_0,-7555041681593950239981568.000000
365_1327_0,-8262539296590165738258432.000000
365_1340_0,-1148973215551634202951680.000000
365_1376_0,-7449764125181131102355456.000000
365_1394_0,-3173296509937778738331648.000000
365_1410_0,-5337944386552777697918976.000000
365_1418_0,-3334706900912037322293248.000000
365_1439_0,-9589445519045915777695744.000000
365_1525_1,3791715044348925394812928.000000
365_1648_0,-1148973215551634202951680.000000
365_1665_0,-8577261116372897088143360.000000
365_2030_0,-6137618246578992331096064.000000
366_1093_0,-7766436991606285158842368.000000
366_1099_0,-6458986020015118705754112.000000
366_1163_0,-2271243163346598027591680.000000
366_1192_0,-2271243163346598027591680.000000
366_1197_0,-85509477986194505596928.000000
366_1254_0,-13727708940077105957306368.000000
366_1355_1,-85465771810901207285760.000000
366_1566_0,-13727708940077105957306368.000000
366_1567_0,-2271243163346598027591680.000000
367_1184_0,-3017775593320493225082880.000000
367_1307_0,-3017775593320493225082880.000000
367_1570_1,-1424966084313947907817472.000000
368_1319_0,-13285702074342701166231552.000000
368_1338_0,-11099968388982296838930432.000000
368_1471_0,-7170726804886245257248768.000000
368_1547_0,-3673922824163767594516480.000000
368_1548_1,3510061935135951928950784.000000
368_1549_0,-3673922824163767594516480.000000
369_1200_0,-11099968388982296838930432.000000
369_1547_0,-3673922824163767594516480.000000
369_1548_0,-13285702074342701166231552.000000
369_1549_1,224606746546415182282752.000000
36_1144_0,-7340633818365244085370880.000000
36_1281_1,1133390873089687282515968.000000
36_1289_0,-9266761793237128392474624.000000
36_1725_0,-14858688131518883042426880.000000
370_1319_0,-2981313969112851981271040.000000
370_1546_1,584645738791151494758400.000000
371_1327_0,-8371127160560368937336832.000000
371_1376_0,-5789935755343302712360960.000000
371_1481_0,-5980090581353806769946624.000000
371_1500_0,-9776906875163062319448064.000000
371_1557_1,-4069368417830069870788608.000000
371_1593_0,-8895030238895510753640448.000000
371_1617_0,-8026127463265917768564736.000000
371_1618_0,-5439879533666114077720576.000000
371_1619_0,-664957387408513668481024.000000
371_1620_0,-10221403752299479418535936.000000
371_1656_0,-6107795675316080101818368.000000
371_1664_0,-6789921759806412717817856.000000
371_1668_0,-12332096248018248623194112.000000
371_1669_0,-7949808282997314954461184.000000
371_1691_0,-12956477130096733474258944.000000
371_1709_0,-10033334329114713674219520.000000
371_1726_0,-2051636491328704835747840.000000
371_1809_0,-3180628456050477435453440.000000
371_1818_0,-7159373587388013180092416.000000
371_1885_0,-10762994801733301415444480.000000
371_1886_0,-8889120087146684542353408.000000
371_1928_0,-1837203025235565436993536.000000
371_1987_0,-10221403752299479418535936.000000
371_1992_0,-7512551176466412112707584.000000
371_1993_0,-7911137408026502846480384.000000
371_2018_0,-4644243247704293871976448.000000
371_2048_0,-8553180441738703305441280.000000
371_2140_0,-10221403752299479418535936.000000
372_1371_1,131583668174218527244288.000000
372_1415_0,1064473617760442562641920.000000
372_1531_0,-8277670320205274825097216.000000
372_1601_0,-877645294462941689544704.000000
372_1915_0,-4349289586680407470899200.000000
372_2136_0,-1841708585458268333146112.000000
373_1256_1,-2793932082902592489783296.000000
373_1257_0,-5390726505800512951025664.000000
373_1666_0,-8705325469400690379980800.000000
373_1701_0,-6069591274420923648704512.000000
373_2094_0,-7825198602347145919987712.000000
374_1262_0,-5688580684593517438173184.000000
374_1263_1,5688580684593517438173184.000000
374_1534_0,-4593154526479608954486784.000000
375_1413_1,-3930463104994708742471680.000000
376_1426_0,-6027951966898179224371200.000000
376_1427_0,-11359657766610947304062976.000000
376_1428_0,-11359657766610947304062976.000000
376_1429_0,-6553456446672506355449856.000000
377_1413_0,-3092924090849090888269824.000000
377_1454_0,-5606404148652228091052032.000000
377_1912_0,-4400982737194488617238528.000000
377_2009_0,-14515268722619602209603584.000000
377_2110_0,-5606404148652228091052032.000000
377_2152_0,-7885968554376576058261504.000000
378_1089_1,5190460724382338377580544.000000
379_1405_0,-10463404005565678078656512.000000
379_1613_0,-6109550564518579882950656.000000
379_1615_1,-10463404005565678078656512.000000
379_1769_0,-10035258449075812937236480.000000
379_1978_0,-8434695576474628743233536.000000
379_2004_0,-8277670320205274825097216.000000
379_2005_0,-1990920827298630479118336.000000
37_1293_0,-10143267442954587730870272.000000
37_1310_1,-4663980748769604667441152.000000
380_2120_1,-3293768462082807064166400.000000
381_1479_1,-2458726418156149207465984.000000
382_1466_0,-11099968388982296838930432.000000
382_1546_0,-7170726804886245257248768.000000
382_1547_1,-1012630573793810604621824.000000
382_1548_0,-3510061935135951928950784.000000
382_1549_0,-13285702074342701166231552.000000
382_1564_0,-11099968388982296838930432.000000
384_1393_0,-5606404148652228091052032.000000
384_1565_0,-6543250436876449999749120.000000
384_2109_1,-3544087378312037308301312.000000
385_1520_1,10449165154543121104633856.000000
385_1523_0,-13285702074342701166231552.000000
386_1506_0,-3198364259154213321310208.000000
386_1536_0,-8654642995813093193285632.000000
386_1537_0,-900860578610902347022336.000000
386_1538_0,-6468909310452688865984512.000000
386_1999_0,-510266931895729278418944.000000
387_1400_0,-510266931895729278418944.000000
387_1506_0,-47483841144715883839488.000000
387_1536_0,-1279100397844267958009856.000000
387_1537_1,-1279100397844267958009856.000000
387_1538_0,-1279100397844267958009856.000000
387_1999_0,-510266931895729278418944.000000
388_1400_0,-977691915560032244072448.000000
388_1506_0,525371506880638141595648.000000
388_1535_0,-4161354924064964679303168.000000
388_1536_1,4886404027688922208272384.000000
388_1537_0,-5200933787499566173519872.000000
388_1538_0,4886404027688922208272384.000000
388_1999_0,-4161354924064964679303168.000000
389_1400_0,-4161354924064964679303168.000000
389_1436_0,-4456199457650243719397376.000000
389_1506_0,-1279100397844267958009856.000000
389_1535_0,-977691915560032244072448.000000
389_1536_0,-1966420191288893980540928.000000
389_1537_0,844233686798299440349184.000000
389_1538_1,-1966420191288893980540928.000000
389_1999_0,-14512457672493232289742848.000000
38_1190_0,-12303714267609074625413120.000000
38_1252_1,-5740029580515902016716800.000000
38_1426_0,-1836408506390437303418880.000000
38_1429_0,-1643532460937651265994752.000000
38_1430_0,2240238243707209325215744.000000
38_1431_0,-8021713456772855705370624.000000
38_1476_0,-6027951966898179224371200.000000
38_1862_0,-12868492218207312036233216.000000
38_1880_0,-10682758532846909856415744.000000
38_1881_0,-3611298307204541117890560.000000
38_1882_0,-12303714267609074625413120.000000
38_1883_0,-2216376452420585169879040.000000
38_1893_0,-12868492218207312036233216.000000
38_1894_0,-12303714267609074625413120.000000
38_2161_0,-11359657766610947304062976.000000
390_1446_0,-3807864234378636325552128.000000
390_1695_1,-122963716390968715378688.000000
390_2135_0,-5993597919739039042240512.000000
391_1475_1,-2868380515293867899092992.000000
391_1596_0,-2868380515293867899092992.000000
392_1224_0,-13741039350911912393048064.000000
392_1343_0,-5688580684593517438173184.000000
392_1344_1,-13741039350911912393048064.000000
393_1142_0,-4582093606086326678978560.000000
393_1386_1,4232563465185652872577024.000000
394_1516_1,-1521638657888355981721600.000000
394_1522_0,-10143267442954587730870272.000000
395_1821_0,-7340633818365244085370880.000000
395_1930_1,-7340633818365244085370880.000000
396_1270_1,-2407420841119205700927488.000000
396_1465_0,-4593154526479608954486784.000000
396_1884_0,-4593154526479608954486784.000000
397_1297_0,-1975621238704560888872960.000000
397_1581_1,4886404027688922208272384.000000
398_1370_1,-5171500891150718857117696.000000
398_1532_0,-3517888646217607002718208.000000
398_1600_0,1064473617760442562641920.000000
399_1502_1,-4357186593288881520508928.000000
39_1146_0,-1837203025235565436993536.000000
39_1274_1,6807115382189453649903616.000000
3_1115_1,611020998673060138582016.000000
400_1128_0,-10918093329924600457330688.000000
400_1134_0,-741851867447553261830144.000000
400_1141_0,-2927585552807956515389440.000000
400_1153_0,-4295878407091336792506368.000000
400_1154_0,-970944017902226127192064.000000
400_1156_0,-2927585552807956515389440.000000
400_1172_0,-13310499083941716827308032.000000
400_1239_1,-5514699759639377943199744.000000
400_1240_0,-10918093329924600457330688.000000
400_1241_0,-10918093329924600457330688.000000
400_1242_0,-10918093329924600457330688.000000
400_1369_0,-7199419281778311224623104.000000
400_1493_0,-2079015261904862592368640.000000
400_1494_0,-7798520952301134601519104.000000
400_1529_0,-12824126772834780969959424.000000
401_1222_0,-6592090605959323454537728.000000
401_1381_0,-1481213369944374121594880.000000
401_1382_0,-8425431029274417884561408.000000
401_1383_0,-9922240483172130385559552.000000
401_1384_0,-11891498797870319818244096.000000
401_1417_0,-7887526994340729459834880.000000
401_1474_0,-7389100290038811538227200.000000
401_1543_1,-6513265872176409619726336.000000
401_1597_0,-7901893523122617130680320.000000
401_1598_0,-7901893523122617130680320.000000
401_1666_0,-7600938024074362174308352.000000
401_1708_0,-7901893523122617130680320.000000
401_1714_0,-7901893523122617130680320.000000
401_1715_0,-7901893523122617130680320.000000
401_1716_0,-7901893523122617130680320.000000
401_1717_0,-2565195889056523655053312.000000
401_1718_0,-2816043332500049365041152.000000
401_1719_0,-5382579560144839699857408.000000
401_1720_0,-4491476247006470463291392.000000
401_1721_0,-1077207971177995828199424.000000
401_1722_0,-2526253886776008188624896.000000
401_1723_0,-7901893523122617130680320.000000
401_1806_0,-4437166486547620564041728.000000
401_2157_0,-11786121798584198443827200.000000
402_1324_1,-3198364259154213321310208.000000
402_1466_0,-7170726804886245257248768.000000
402_1564_0,-7170726804886245257248768.000000
403_1178_0,-12274779439423020976832512.000000
403_1449_0,-11003662473313593442959360.000000
403_1482_1,11003662473313593442959360.000000
403_1484_0,-4479955644360343347527680.000000
403_1760_0,-12110891023901979175813120.000000
403_1764_0,-11003662473313593442959360.000000
404_1186_1,1154935321860741101780992.000000
405_1634_0,-6413358507080941458948096.000000
405_1710_1,-3834928642570832618455040.000000
406_1634_1,3378268059873998704476160.000000
406_1710_0,-6413358507080941458948096.000000
407_1470_0,-5002961547813681205608448.000000
407_1512_0,-9100548164353910661709824.000000
407_1568_0,-10014451661251237057134592.000000
407_1569_1,9763167681070256166535168.000000
407_1585_0,-11099968388982296838930432.000000
407_1586_0,-10014451661251237057134592.000000
408_1106_1,-7766436991606285158842368.000000
408_1107_0,-5390726505800512951025664.000000
408_1253_0,-8898165056839581748428800.000000
409_1544_1,-4300819962819553339113472.000000
409_1798_0,-6347806385184969808936960.000000
409_1799_0,-6347806385184969808936960.000000
409_1840_0,-6276619191363654991740928.000000
409_1841_0,-4162072699824566555377664.000000
40_1304_0,-9796878972754524333146112.000000
40_1927_0,-9796878972754524333146112.000000
40_2066_1,-3086594263971305332146176.000000
40_2067_0,-9971464392845280583614464.000000
410_1177_1,2556087855216852975222784.000000
410_1178_1,-4479955644360343347527680.000000
410_1326_0,-4479955644360343347527680.000000
410_1608_0,-12274779439423020976832512.000000
411_1727_1,-3444329355801462921232384.000000
411_1794_0,-3444329355801462921232384.000000
412_1727_1,-2113905968831891045875712.000000
412_1794_0,-3444329355801462921232384.000000
413_1262_0,-2407420841119205700927488.000000
413_1263_0,-4593154526479608954486784.000000
413_1534_1,-1523407109650399340003328.000000
414_1650_0,-1744149098610890056400896.000000
414_1937_0,-5279982165590976445284352.000000
414_2033_0,-5279982165590976445284352.000000
414_2115_0,-7245132762200499868925952.000000
414_2116_0,-7707915852951513867485184.000000
415_1823_1,3309350804544754521473024.000000
416_1319_0,-13285702074342701166231552.000000
416_1324_0,-3673922824163767594516480.000000
416_1338_0,-7170726804886245257248768.000000
416_1466_1,7170726804886245257248768.000000
416_1471_0,-3510061935135951928950784.000000
417_1246_1,-3399703453308323937386496.000000
417_1247_0,-8799868373032464556228608.000000
418_1118_0,-6614134687672060228927488.000000
418_1247_0,-1633469031228833292877824.000000
418_1377_0,-1633469031228833292877824.000000
418_1416_0,-3819202716589236546437120.000000
419_1118_0,-8799868373032464556228608.000000
419_1247_0,-3544087378312037308301312.000000
419_1357_0,-6385966860648451967811584.000000
419_1377_1,3544087378312037308301312.000000
419_1416_0,-3819202716589236546437120.000000
41_1136_1,-1588703982459861250080768.000000
41_1803_0,-6228454554782870576037888.000000
41_1804_0,-2342123968309743790850048.000000
41_1891_0,-1164616781390587921170432.000000
41_1970_0,-2388810533285779872940032.000000
41_1984_0,-2388810533285779872940032.000000
420_1249_0,-3749483774604050660589568.000000
420_1286_0,-4447554669706045001039872.000000
420_1291_0,-3819202716589236546437120.000000
420_1357_0,-4644243247704293871976448.000000
420_1385_0,-8827185659729844444856320.000000
420_1406_1,-8402916984039670800187392.000000
420_1477_0,-6543250436876449999749120.000000
420_1539_0,-6543250436876449999749120.000000
421_1249_0,6644110938446354530172928.000000
421_1286_0,-2632197669923793649270784.000000
421_1291_0,-8799868373032464556228608.000000
421_1357_0,-4447554669706045001039872.000000
421_1385_1,-2222199977735580106620928.000000
421_1406_0,-6385966860648451967811584.000000
421_1477_0,-8827185659729844444856320.000000
421_1539_0,-8799868373032464556228608.000000
421_1621_0,-3819202716589236546437120.000000
422_1249_0,5443094567484195046686720.000000
422_1291_0,-8827185659729844444856320.000000
422_1357_0,-4447554669706045001039872.000000
422_1385_0,-3749483774604050660589568.000000
422_1477_1,-1213969767947920683827200.000000
422_1539_0,-1633469031228833292877824.000000
422_1621_0,-4357516751516047819931648.000000
423_1230_0,-3319124558450090938728448.000000
423_1237_0,-3334706900912037322293248.000000
423_1275_0,-3409805867595638507569152.000000
423_1287_0,-8375921922218786472067072.000000
423_1434_1,-5031570854899382304636928.000000
424_1366_0,-3044463239196750947287040.000000
424_1831_1,3881959200563876822253568.000000
425_1833_1,-8722152381244439372234752.000000
425_1944_0,-8722152381244439372234752.000000
426_1324_0,-3673922824163767594516480.000000
426_1466_0,-3673922824163767594516480.000000
426_1546_0,-7170726804886245257248768.000000
426_1564_0,-7170726804886245257248768.000000
427_1128_0,-1040877816518382347878400.000000
427_1134_0,-2312391454106980542578688.000000
427_1141_0,-2312391454106980542578688.000000
427_1154_0,-2312391454106980542578688.000000
427_1156_0,-4498125139467384601444352.000000
427_1172_0,-5690739017796548542070784.000000
427_1369_1,3086628332554878644649984.000000
427_1379_0,-5481657935113922526838784.000000
427_1529_0,-8644429309594088589230080.000000
428_1220_0,-6654322107832386447212544.000000
428_1221_0,-7600938024074362174308352.000000
428_1222_0,-10905410871300080722247680.000000
428_1223_0,-3458272339269205423554560.000000
428_1381_0,-4691329895041183378309120.000000
428_1382_0,-8425431029274417884561408.000000
428_1383_0,-2816043332500049365041152.000000
428_1384_0,-4040622153029534399594496.000000
428_1417_0,-5568032181482657606008832.000000
428_1542_1,-9456002934696377659162624.000000
428_1543_0,-8698999557536813947027456.000000
428_1597_0,-4096843160925080349835264.000000
428_1598_0,-4096843160925080349835264.000000
428_1599_0,-8091672135241529800261632.000000
428_1708_0,-4096843160925080349835264.000000
428_1714_0,-4096843160925080349835264.000000
428_1715_0,-4096843160925080349835264.000000
428_1716_0,-4096843160925080349835264.000000
428_1717_0,-10479114251396687733981184.000000
428_1718_0,-10508690651621897308995584.000000
428_1719_0,-2816043332500049365041152.000000
428_1720_0,-2816043332500049365041152.000000
428_1721_0,-2816043332500049365041152.000000
428_1722_0,-2816043332500049365041152.000000
428_1723_0,-4096843160925080349835264.000000
428_1806_0,-2816043332500049365041152.000000
428_2157_0,-5382579560144839699857408.000000
429_1595_1,4464711479824354075738112.000000
429_1628_0,-12322823394606473856155648.000000
429_1630_0,-12322823394606473856155648.000000
429_1632_0,-6136961126101688667602944.000000
429_1675_0,-11177350268422492944072704.000000
429_1746_0,-11177350268422492944072704.000000
429_1747_0,-11177350268422492944072704.000000
429_2006_0,-2477437549079547399372800.000000
42_1476_0,-11099968388982296838930432.000000
42_1862_0,-1836408506390437303418880.000000
42_1880_0,-4022142191750840020107264.000000
42_1881_0,-7665093021824425276735488.000000
42_1882_0,-1836408506390437303418880.000000
42_1883_0,-4022142191750840020107264.000000
42_1893_1,1309563607961928059584512.000000
42_1894_0,3495297293322331313143808.000000
430_1308_1,-6542920278649284774068224.000000
430_2038_0,-4357186593288881520508928.000000
431_1113_1,10449165154543121104633856.000000
431_1146_0,-10508690651621897308995584.000000
432_1128_0,-7199419281778311224623104.000000
432_1134_0,-7288383747396328428142592.000000
432_1141_0,-7288383747396328428142592.000000
432_1153_0,-7199419281778311224623104.000000
432_1154_0,-7288383747396328428142592.000000
432_1156_0,-7288383747396328428142592.000000
432_1240_0,-7288383747396328428142592.000000
432_1241_0,-7199419281778311224623104.000000
432_1242_0,-7186739494326709237317632.000000
432_1379_0,-12824126772834780969959424.000000
432_1389_0,-7798520952301134601519104.000000
432_1390_0,-13310499083941716827308032.000000
432_1392_1,-5514699759639377943199744.000000
432_1651_0,-8644429309594088589230080.000000
432_1770_0,-2079015261904862592368640.000000
433_1165_0,-108135975375853506789376.000000
433_1168_0,-2293869660736256626130944.000000
433_1169_0,-7984220156390088778973184.000000
433_1170_0,-987562824577375216336896.000000
433_1171_0,-108135975375853506789376.000000
433_1179_0,-7984220156390088778973184.000000
433_1180_0,-7984220156390088778973184.000000
433_1183_0,-5824907936012547796238336.000000
433_1314_0,-2293869660736256626130944.000000
433_1337_0,-7984220156390088778973184.000000
433_1448_0,-7984220156390088778973184.000000
433_2045_0,-6107795675316080101818368.000000
433_2046_0,-7984220156390088778973184.000000
433_2047_0,-7984220156390088778973184.000000
434_1165_0,-625338346303634811125760.000000
434_1168_0,-625338346303634811125760.000000
434_1169_0,-625338346303634811125760.000000
434_1170_0,-5977448729709329185243136.000000
434_1171_0,-462700815921755445002240.000000
434_1179_0,-625338346303634811125760.000000
434_1180_0,-625338346303634811125760.000000
434_1183_0,-8754989230843483478032384.000000
434_1314_0,-462700815921755445002240.000000
434_1337_0,-625338346303634811125760.000000
434_1448_0,-12245566570640256878510080.000000
434_2045_0,-10508690651621897308995584.000000
434_2046_0,-625338346303634811125760.000000
434_2047_0,-625338346303634811125760.000000
435_1103_0,-4096843160925080349835264.000000
435_1165_0,-7579533644506651766554624.000000
435_1168_0,-7579533644506651766554624.000000
435_1169_0,-7579533644506651766554624.000000
435_1170_0,-1598445191250165677162496.000000
435_1171_0,-7839509970394604694929408.000000
435_1179_0,-7579533644506651766554624.000000
435_1180_0,-8703990404309489985519616.000000
435_1182_0,-108135975375853506789376.000000
435_1183_0,-8703990404309489985519616.000000
435_1314_0,-7839509970394604694929408.000000
435_1337_0,-7839509970394604694929408.000000
435_1448_0,-8703990404309489985519616.000000
435_2045_0,-8536821215552286129913856.000000
435_2046_0,-7839509970394604694929408.000000
435_2047_0,-2507804170681836615237632.000000
436_1084_1,-4993462206667416496242688.000000
436_1086_0,-4993462206667416496242688.000000
436_1095_0,-4993462206667416496242688.000000
436_1108_0,-6468909310452688865984512.000000
436_1173_0,-4993462206667416496242688.000000
436_1175_0,-1246317238262056253128704.000000
436_1423_0,-5228791650967355459108864.000000
438_1832_1,1133390873089687282515968.000000
43_1252_0,2240238243707209325215744.000000
43_1476_0,-12868492218207312036233216.000000
43_1862_0,-7665093021824425276735488.000000
43_1863_0,-1643532460937651265994752.000000
43_1880_0,-7665093021824425276735488.000000
43_1881_0,-12303714267609074625413120.000000
43_1882_0,-3545629226872929192509440.000000
43_1883_0,-9584662187242198581379072.000000
43_1893_0,-13285702074342701166231552.000000
43_1894_1,-10050145366112864615530496.000000
43_2161_0,-4549584710060159409324032.000000
440_1523_0,-8536821215552286129913856.000000
440_1587_0,-9345971844828565405171712.000000
440_1588_0,-912365697306472558362624.000000
440_1590_0,-912365697306472558362624.000000
440_1636_0,-1865570150757361973723136.000000
440_1658_0,-5174998517590440789671936.000000
440_1659_0,-6530113883373426316410880.000000
440_1660_0,-10244396226744155153367040.000000
440_1661_1,-8883188754077551406612480.000000
440_1662_0,-4952360803307946365681664.000000
440_1663_0,-9345971844828565405171712.000000
440_2060_0,-5415143894058960364240896.000000
440_2061_0,-5415143894058960364240896.000000
441_1523_0,-8536821215552286129913856.000000
441_1587_0,-1456248473810571836260352.000000
441_1588_0,-1456248473810571836260352.000000
441_1590_0,-1456248473810571836260352.000000
441_1636_1,1456248473810571836260352.000000
